 Image                                                  JD_midtime       Xc        Yc          ap_1    er_1         ap_2    er_2         ap_3    er_3         ap_4    er_4         ap_5    er_5         ap_6    er_6         ap_7    er_7       sky      round    sharp
                                                                                          ----   10000 km---   ----   10000 km---   ----   15000 km---   ----   15000 km---   ----   20000 km---   ----   20000 km---   ----   25000 km---    15, 30 px
tess2022359022521-s0060-1-4-0249-s_ffic_sad.fits     2459938.6160508  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0255   0.7783 0
tess2022359025521-s0060-1-4-0249-s_ffic_sad.fits     2459938.6368844  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0257   0.7781 0
tess2022359032521-s0060-1-4-0249-s_ffic_sad.fits     2459938.6577180  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0265   0.7781 0
tess2022359035521-s0060-1-4-0249-s_ffic_sad.fits     2459938.6785516  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0259   0.7781 0
tess2022359042521-s0060-1-4-0249-s_ffic_sad.fits     2459938.6993852  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0264   0.7782 0
tess2022359045521-s0060-1-4-0249-s_ffic_sad.fits     2459938.7202188  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0259   0.7783 0
tess2022359052521-s0060-1-4-0249-s_ffic_sad.fits     2459938.7410524  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0259   0.7784 0
tess2022359055521-s0060-1-4-0249-s_ffic_sad.fits     2459938.7618860  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0262   0.7784 0
tess2022359062521-s0060-1-4-0249-s_ffic_sad.fits     2459938.7827196  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0266   0.7784 0
tess2022359065521-s0060-1-4-0249-s_ffic_sad.fits     2459938.8035532  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0261   0.7783 0
tess2022359072521-s0060-1-4-0249-s_ffic_sad.fits     2459938.8243868  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0252   0.7785 0
tess2022359075521-s0060-1-4-0249-s_ffic_sad.fits     2459938.8452204  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0245   0.7785 0
tess2022359082521-s0060-1-4-0249-s_ffic_sad.fits     2459938.8660540  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0247   0.7783 0
tess2022359085521-s0060-1-4-0249-s_ffic_sad.fits     2459938.8868876  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0248   0.7782 0
tess2022359092521-s0060-1-4-0249-s_ffic_sad.fits     2459938.9077212  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0259   0.7781 0
tess2022359095521-s0060-1-4-0249-s_ffic_sad.fits     2459938.9285548  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0270   0.7781 0
tess2022359102521-s0060-1-4-0249-s_ffic_sad.fits     2459938.9493884  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0275   0.7784 0
